CC,CCL,CCO,CI,CLC,CLLC,McCC,NL,NLE,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,HOR_D,HOR_T,HON_D,HON_T,HLEN,HVOC,HDIFF,HVOL,HEFF,HBUGS,HTIME,CYCL,PARAMS,CYCL_DENS,Vuln,repo,holdout
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,4,4,6,10,6,1.5,25.84962500721156,38.77443751081734,0.0086165416690705,2.1541354172676304,1,1,100.0,1,airbrake/node-airbrake,True
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,6,7,3,1,6,7,3,7,10,8,11,21,15,4.8125,82.0447025077789,394.8401308186859,0.0273482341692596,21.935562823260327,2,1,66.66666666666666,1,airbrake/node-airbrake,True
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,12,14,6,3,12,14,6,9,20,14,25,45,23,8.035714285714286,203.5602880225656,1635.7523144670452,0.0678534293408552,90.87512858150252,3,3,50.0,0,airbrake/node-airbrake,True
0.0,0,0,0,0.0,0,6,2,2,0.0,0,0,0.0,0,13,14,7,0,13,14,7,13,24,15,21,45,28,9.1,216.33097149259217,1968.611840582589,0.072110323830864,109.36732447681048,5,0,50.0,1,tobli/alto-saxophone,True
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,2,1,5,5,2,2,2,1,3,5,3,3.0,7.92481250360578,23.774437510817343,0.0026416041678685,1.3208020839342969,2,1,100.0,0,tobli/alto-saxophone,True
0.0,0,0,0,0.0,0,1,0,0,0.711538,37,0,0.210363,203,15,58,5,1,762,1089,485,6,17,24,30,47,30,3.75,230.6238579936004,864.8394674760015,0.0768746193312001,48.04663708200008,1,1,12.5,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,2,1,3,3,2,3,4,5,6,10,8,1.7999999999999998,30.0,53.99999999999999,0.01,3.0,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.4,4,0,0.4,4,6,6,1,4,6,6,1,0,0,4,4,4,4,0.0,8.0,0.0,0.0026666666666666,0.0,1,4,0.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.416667,5,0,0.416667,5,7,7,1,5,7,7,1,0,0,5,5,5,5,0.0,11.60964047443681,0.0,0.0038698801581456,0.0,1,5,0.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,2,2,0.0,0,0,0.0,0,14,14,8,2,34,34,23,10,22,18,30,52,28,8.333333333333334,249.9824559469954,2083.1871328916286,0.0833274853156651,115.73261849397936,3,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,4,1,7,7,4,4,5,4,7,12,8,3.5,36.0,126.0,0.012,7.0,2,1,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.459459,17,0,0.189282,166,20,162,4,9,711,995,453,11,45,43,56,101,54,7.162790697674419,581.2436377185104,4163.326521332587,0.1937478792395034,231.2959178518104,3,9,11.538461538461538,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,6,6,3,2,21,21,15,7,7,7,9,16,14,4.5,60.91767875292166,274.1295543881475,0.0203058929176405,15.229419688230417,1,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,4,4,2,2,4,4,2,4,6,6,9,15,10,3.0,49.82892142331044,149.4867642699313,0.0166096404744368,8.304820237218406,2,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,13,2,2,0.097561,4,0,0.0869565,4,37,50,21,4,42,55,24,13,69,34,90,159,47,17.205882352941178,883.1796274167443,15195.884765846926,0.2943932091389147,844.2158203248292,10,4,38.46153846153847,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,0,0,0.0,0,0,0.0769231,1,9,10,4,2,12,14,6,9,20,10,23,43,19,10.35,182.66088307807416,1890.5401398580675,0.0608869610260247,105.03000776989263,3,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,5,6,8,13,9,2.0,41.20902501875006,82.41805003750012,0.0137363416729166,4.578780557638896,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.214286,3,0,0.282051,11,11,14,7,3,28,35,23,9,16,12,21,37,21,7.875,162.51574464281416,1279.8114890621614,0.054171914880938,71.10063828123118,2,3,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.142857,1,0,0.142857,1,6,8,3,2,6,8,3,2,2,3,5,7,5,1.6666666666666667,16.253496664211536,27.089161107019223,0.0054178322214038,1.5049533948344014,1,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,12,3,3,0.472222,17,15,0.243243,18,19,28,13,4,56,70,39,16,50,25,74,124,41,23.68,664.3364485726424,15731.487102200172,0.2214454828575474,873.9715056777874,11,4,64.70588235294117,0,angular/angular.js,False
0.0,0,0,0,0.0,0,20,4,4,0.218391,19,10,0.218391,19,68,79,46,4,68,79,46,21,136,61,189,325,82,32.532786885245905,2066.2044015008773,67219.3874553851,0.6887348005002925,3734.4104141880616,15,4,26.31578947368421,0,angular/angular.js,False
0.0,0,0,0,0.0,0,9,4,4,0.275862,8,7,0.275862,8,21,21,17,3,21,21,17,16,39,17,45,84,33,21.176470588235293,423.72910602611006,8973.086951141155,0.1412430353420367,498.50483061895306,7,3,38.88888888888889,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.666667,8,8,0.571429,8,4,4,2,3,6,6,4,2,2,4,4,6,6,1.0,15.509775004326936,15.509775004326936,0.0051699250014423,0.861654166907052,1,3,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,24,6,4,0.174825,25,15,0.116438,34,118,154,73,5,258,319,160,26,203,92,309,512,118,43.66304347826087,3523.913241273263,153864.77706733366,1.1746377470910876,8548.043170407425,21,5,22.58064516129032,0,angular/angular.js,False
0.0,0,0,0,0.0,0,8,5,5,0.411765,14,14,0.411765,14,20,20,15,6,20,20,15,18,39,29,53,92,47,16.448275862068968,511.02217435434267,8405.433695414535,0.1703407247847808,466.9685386341408,6,6,35.294117647058826,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.526316,10,8,0.294118,10,9,13,4,2,24,28,16,5,11,9,17,28,14,4.722222222222222,106.6059378176129,503.416928583172,0.0355353126058709,27.96760714350956,1,2,20.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0434783,1,0,0.0285714,2,22,26,5,7,68,82,37,10,37,32,54,91,42,8.4375,490.7008854728672,4140.288721177318,0.1635669618242891,230.01604006540651,2,7,13.333333333333334,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,3,2,2,3,3,2,3,4,3,6,10,6,3.0,25.84962500721156,77.54887502163469,0.0086165416690705,4.308270834535261,1,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,6,6,3,4,6,6,3,4,6,9,15,21,13,3.333333333333333,77.70923408096293,259.03078026987646,0.0259030780269876,14.390598903882026,2,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,10,10,4,2,17,17,9,8,11,12,15,26,20,5.0,112.37013046707143,561.8506523353572,0.0374567101556904,31.213925129742066,2,2,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.1,1,0,0.217391,5,9,13,5,4,18,29,13,10,13,14,17,30,24,6.071428571428571,137.5488750216347,835.1181697742106,0.0458496250072115,46.39545387634504,2,4,33.33333333333333,1,angular/angular.js,False
0.0,0,0,0,0.0,0,8,5,5,0.22449,11,10,0.22449,11,38,41,29,3,38,41,29,15,78,26,96,174,41,27.692307692307693,932.2140488035466,25815.15827455975,0.3107380162678488,1434.175459697764,8,3,24.24242424242424,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,3,2,0.0,0,0,0.0,0,17,17,12,1,17,17,12,11,41,18,47,88,29,14.36111111111111,427.5023275712264,6139.4084265090005,0.1425007758570754,341.07824591716667,7,1,53.84615384615385,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,3,1,7,7,3,1,1,2,3,4,3,0.75,6.339850002884624,4.754887502163468,0.0021132833342948,0.2641604167868593,1,1,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.166667,1,0,0.166667,1,5,6,2,0,5,6,2,4,5,5,5,10,9,2.0,31.699250014423125,63.39850002884625,0.0105664166714743,3.5221388904914583,2,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.285714,2,0,0.285714,2,5,5,2,2,5,5,2,6,16,13,18,34,19,4.153846153846153,144.4295354570819,599.9380703601863,0.0481431784856939,33.329892797788126,2,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,7,2,2,0.272727,6,0,0.272727,6,16,20,14,2,16,20,14,12,33,23,48,81,35,12.52173913043478,415.4719243725423,5202.431053012703,0.138490641457514,289.02394738959464,7,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,3,3,0.03125,1,0,0.0263158,1,31,35,22,4,37,42,26,14,57,27,88,145,41,22.814814814814813,776.8450406696221,17723.575742684712,0.258948346889874,984.6430968158172,9,4,30.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,4,4,4,2,4,5,9,15,20,13,3.333333333333333,74.00879436282185,246.69598120940617,0.0246695981209406,13.705332289411452,1,4,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,5,2,2,0.0,0,0,0.0,0,12,12,11,4,12,12,11,4,18,10,32,50,14,6.4,190.36774610288015,1218.353575058433,0.0634559153676267,67.6863097254685,5,4,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,9,3,3,0.0,0,0,0.0,0,22,22,16,2,23,23,17,16,41,24,50,91,40,16.666666666666668,484.29545663475,8071.590943912501,0.16143181887825,448.42171910625007,8,2,44.44444444444444,0,angular/angular.js,False
0.0,0,0,0,0.0,0,12,2,2,0.0731707,3,0,0.0789474,9,38,49,25,5,105,130,59,14,54,34,90,144,48,18.52941176470588,804.2346001038464,14901.994060747742,0.2680782000346154,827.8885589304301,7,5,26.923076923076923,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,3,3,0.0,0,0,0.0,0,8,8,4,2,8,8,4,8,14,13,22,36,21,6.769230769230769,158.12342722003538,1070.3739688740857,0.0527078090733451,59.46522049300476,4,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,3,2,0.0,0,0,0.0,0,11,11,8,2,11,11,8,11,33,17,40,73,28,12.941176470588236,350.93690931020507,4541.536473426183,0.1169789697700683,252.30758185701015,5,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,2,2,0.027027,1,0,0.0263158,1,36,46,23,1,37,47,24,15,66,49,99,165,64,15.153061224489797,990.0,15001.530612244896,0.33,833.4183673469387,6,1,19.35483870967742,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,4,3,3,1,3,3,8,9,12,11,1.6875,41.51317942364757,70.05349027740527,0.0138377264745491,3.89186057096696,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,11,11,6,5,12,12,7,5,12,9,24,36,14,6.666666666666666,137.06477719407374,913.7651812938248,0.0456882590646912,50.76473229410138,2,5,28.57142857142857,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,8,8,4,2,9,9,5,7,17,13,23,40,20,6.192307692307692,172.8771237954945,1070.5083435028696,0.0576257079318315,59.47268575015942,2,2,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,1,1,0.285714,4,0,0.266667,4,10,17,7,3,11,18,8,12,32,13,36,68,25,16.615384615384613,315.78222090468125,5246.843055031626,0.1052607403015604,291.4912808350903,5,3,71.42857142857143,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,1,1,8,9,4,2,2,2,2,4,4,1.0,8.0,8.0,0.0026666666666666,0.4444444444444444,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,3,5,6,9,7,1.2,25.26619429851844,30.319433158222125,0.0084220647661728,1.6844129532345624,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,11,2,2,0.0454545,2,0,0.0967742,6,42,49,19,2,56,68,29,18,68,35,80,148,53,20.57142857142857,847.7322272753536,17439.062961092986,0.2825774090917845,968.8368311718326,9,2,31.03448275862069,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,15,17,5,1,15,17,5,9,20,17,29,49,26,7.676470588235293,230.32154618891357,1768.0565751560714,0.0767738487296378,98.2253652864484,2,1,22.22222222222222,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,1,1,6,6,7,7,0.5,19.651484454403228,9.825742227201614,0.0065504948181344,0.5458745681778674,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,1,1,6,6,7,7,0.5,19.651484454403228,9.825742227201614,0.0065504948181344,0.5458745681778674,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,3,4,5,8,6,1.25,20.67970000576925,25.84962500721156,0.0068932333352564,1.43609027817842,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,2,4,5,7,6,1.25,18.09473750504809,22.61842188131012,0.0060315791683493,1.2565789934061178,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,6,7,3,1,6,7,3,5,12,11,16,28,16,3.6363636363636367,112.0,407.2727272727273,0.0373333333333333,22.62626262626263,1,1,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.166667,1,0,0.166667,1,5,6,2,0,5,6,2,4,8,12,12,20,16,2.0,80.0,160.0,0.0266666666666666,8.88888888888889,1,0,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,2,2,0.214286,3,0,0.214286,3,11,15,6,0,11,15,6,8,17,7,19,36,15,10.857142857142858,140.64806144190666,1527.0360956549866,0.0468826871473022,84.83533864749926,3,0,42.85714285714285,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.714286,40,0,0.211499,206,16,62,6,1,768,1099,488,6,19,26,32,51,32,3.692307692307693,255.0,941.5384615384615,0.085,52.30769230769231,1,1,11.11111111111111,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,2,1,3,3,2,3,4,5,6,10,8,1.7999999999999998,30.0,53.99999999999999,0.01,3.0,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.4,4,0,0.4,4,6,6,1,4,6,6,1,0,0,4,4,4,4,0.0,8.0,0.0,0.0026666666666666,0.0,1,4,0.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.416667,5,0,0.416667,5,7,7,1,5,7,7,1,0,0,5,5,5,5,0.0,11.60964047443681,0.0,0.0038698801581456,0.0,1,5,0.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,2,2,0.0,0,0,0.0,0,14,14,8,2,34,34,23,10,22,18,30,52,28,8.333333333333334,249.9824559469954,2083.1871328916286,0.0833274853156651,115.73261849397936,3,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,4,1,7,7,4,4,5,4,7,12,8,3.5,36.0,126.0,0.012,7.0,2,1,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.459459,17,0,0.188209,166,20,162,4,9,716,1001,455,11,45,43,56,101,54,7.162790697674419,581.2436377185104,4163.326521332587,0.1937478792395034,231.2959178518104,3,9,11.538461538461538,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,6,6,3,2,21,21,15,7,7,7,9,16,14,4.5,60.91767875292166,274.1295543881475,0.0203058929176405,15.229419688230417,1,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,4,4,2,2,4,4,2,4,6,6,9,15,10,3.0,49.82892142331044,149.4867642699313,0.0166096404744368,8.304820237218406,2,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,13,2,2,0.097561,4,0,0.0869565,4,37,50,21,4,42,55,24,13,69,34,90,159,47,17.205882352941178,883.1796274167443,15195.884765846926,0.2943932091389147,844.2158203248292,10,4,38.46153846153847,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,0,0,0.0,0,0,0.0769231,1,9,10,4,2,12,14,6,9,20,10,23,43,19,10.35,182.66088307807416,1890.5401398580675,0.0608869610260247,105.03000776989263,3,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,5,6,8,13,9,2.0,41.20902501875006,82.41805003750012,0.0137363416729166,4.578780557638896,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.214286,3,0,0.282051,11,11,14,7,3,28,35,23,9,16,12,21,37,21,7.875,162.51574464281416,1279.8114890621614,0.054171914880938,71.10063828123118,2,3,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.142857,1,0,0.142857,1,6,8,3,2,6,8,3,2,2,3,5,7,5,1.6666666666666667,16.253496664211536,27.089161107019223,0.0054178322214038,1.5049533948344014,1,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,12,3,3,0.472222,17,15,0.243243,18,19,28,13,4,56,70,39,16,50,25,74,124,41,23.68,664.3364485726424,15731.487102200172,0.2214454828575474,873.9715056777874,11,4,64.70588235294117,0,angular/angular.js,False
0.0,0,0,0,0.0,0,20,4,4,0.218391,19,10,0.218391,19,68,79,46,4,68,79,46,21,136,61,189,325,82,32.532786885245905,2066.2044015008773,67219.3874553851,0.6887348005002925,3734.4104141880616,15,4,26.31578947368421,0,angular/angular.js,False
0.0,0,0,0,0.0,0,9,4,4,0.275862,8,7,0.275862,8,21,21,17,3,21,21,17,16,39,17,45,84,33,21.176470588235293,423.72910602611006,8973.086951141155,0.1412430353420367,498.50483061895306,7,3,38.88888888888889,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.666667,8,8,0.571429,8,4,4,2,3,6,6,4,2,2,4,4,6,6,1.0,15.509775004326936,15.509775004326936,0.0051699250014423,0.861654166907052,1,3,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,24,6,4,0.174825,25,15,0.116438,34,118,154,73,5,258,319,160,26,203,92,309,512,118,43.66304347826087,3523.913241273263,153864.77706733366,1.1746377470910876,8548.043170407425,21,5,22.58064516129032,0,angular/angular.js,False
0.0,0,0,0,0.0,0,8,5,5,0.411765,14,14,0.411765,14,20,20,15,6,20,20,15,18,39,29,53,92,47,16.448275862068968,511.02217435434267,8405.433695414535,0.1703407247847808,466.9685386341408,6,6,35.294117647058826,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.526316,10,8,0.294118,10,9,13,4,2,24,28,16,5,11,9,17,28,14,4.722222222222222,106.6059378176129,503.416928583172,0.0355353126058709,27.96760714350956,1,2,20.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0434783,1,0,0.0285714,2,22,26,5,7,68,82,37,10,37,32,54,91,42,8.4375,490.7008854728672,4140.288721177318,0.1635669618242891,230.01604006540651,2,7,13.333333333333334,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,3,2,2,3,3,2,3,4,3,6,10,6,3.0,25.84962500721156,77.54887502163469,0.0086165416690705,4.308270834535261,1,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,6,6,3,4,6,6,3,4,6,9,15,21,13,3.333333333333333,77.70923408096293,259.03078026987646,0.0259030780269876,14.390598903882026,2,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,10,10,4,2,17,17,9,8,11,12,15,26,20,5.0,112.37013046707143,561.8506523353572,0.0374567101556904,31.213925129742066,2,2,40.0,1,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.1,1,0,0.178571,5,9,13,5,4,23,35,15,10,13,14,17,30,24,6.071428571428571,137.5488750216347,835.1181697742106,0.0458496250072115,46.39545387634504,2,4,33.33333333333333,1,angular/angular.js,False
0.0,0,0,0,0.0,0,8,5,5,0.22449,11,10,0.22449,11,38,41,29,3,38,41,29,15,78,26,96,174,41,27.692307692307693,932.2140488035466,25815.15827455975,0.3107380162678488,1434.175459697764,8,3,24.24242424242424,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,3,2,0.0,0,0,0.0,0,17,17,12,1,17,17,12,11,41,18,47,88,29,14.36111111111111,427.5023275712264,6139.4084265090005,0.1425007758570754,341.07824591716667,7,1,53.84615384615385,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,3,1,7,7,3,1,1,2,3,4,3,0.75,6.339850002884624,4.754887502163468,0.0021132833342948,0.2641604167868593,1,1,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.166667,1,0,0.166667,1,5,6,2,0,5,6,2,4,5,5,5,10,9,2.0,31.699250014423125,63.39850002884625,0.0105664166714743,3.5221388904914583,2,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.285714,2,0,0.285714,2,5,5,2,2,5,5,2,6,16,13,18,34,19,4.153846153846153,144.4295354570819,599.9380703601863,0.0481431784856939,33.329892797788126,2,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,7,2,2,0.272727,6,0,0.272727,6,16,20,14,2,16,20,14,12,33,23,48,81,35,12.52173913043478,415.4719243725423,5202.431053012703,0.138490641457514,289.02394738959464,7,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,3,3,0.03125,1,0,0.0263158,1,31,35,22,4,37,42,26,14,57,27,88,145,41,22.814814814814813,776.8450406696221,17723.575742684712,0.258948346889874,984.6430968158172,9,4,30.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,4,4,4,2,4,5,9,15,20,13,3.333333333333333,74.00879436282185,246.69598120940617,0.0246695981209406,13.705332289411452,1,4,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,5,2,2,0.0,0,0,0.0,0,12,12,11,4,12,12,11,4,18,10,32,50,14,6.4,190.36774610288015,1218.353575058433,0.0634559153676267,67.6863097254685,5,4,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,9,3,3,0.0,0,0,0.0,0,22,22,16,2,23,23,17,16,41,24,50,91,40,16.666666666666668,484.29545663475,8071.590943912501,0.16143181887825,448.42171910625007,8,2,44.44444444444444,0,angular/angular.js,False
0.0,0,0,0,0.0,0,12,2,2,0.0731707,3,0,0.0789474,9,38,49,25,5,105,130,59,14,54,34,90,144,48,18.52941176470588,804.2346001038464,14901.994060747742,0.2680782000346154,827.8885589304301,7,5,26.923076923076923,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,3,3,0.0,0,0,0.0,0,8,8,4,2,8,8,4,8,14,13,22,36,21,6.769230769230769,158.12342722003538,1070.3739688740857,0.0527078090733451,59.46522049300476,4,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,3,2,0.0,0,0,0.0,0,11,11,8,2,11,11,8,11,33,17,40,73,28,12.941176470588236,350.93690931020507,4541.536473426183,0.1169789697700683,252.30758185701015,5,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,2,2,0.027027,1,0,0.0263158,1,36,46,23,1,37,47,24,15,66,49,99,165,64,15.153061224489797,990.0,15001.530612244896,0.33,833.4183673469387,6,1,19.35483870967742,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,4,3,3,1,3,3,8,9,12,11,1.6875,41.51317942364757,70.05349027740527,0.0138377264745491,3.89186057096696,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,11,11,6,5,12,12,7,5,12,9,24,36,14,6.666666666666666,137.06477719407374,913.7651812938248,0.0456882590646912,50.76473229410138,2,5,28.57142857142857,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,8,8,4,2,9,9,5,7,17,13,23,40,20,6.192307692307692,172.8771237954945,1070.5083435028696,0.0576257079318315,59.47268575015942,2,2,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,7,1,1,0.210526,4,0,0.2,4,15,23,9,3,16,24,10,14,38,19,43,81,33,15.842105263157894,408.59592366803474,6473.019632846234,0.1361986412226782,359.6122018247908,6,3,66.66666666666666,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,1,1,8,9,4,2,2,2,2,4,4,1.0,8.0,8.0,0.0026666666666666,0.4444444444444444,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,3,5,6,9,7,1.2,25.26619429851844,30.319433158222125,0.0084220647661728,1.6844129532345624,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,11,2,2,0.0454545,2,0,0.0967742,6,42,49,19,2,56,68,29,18,68,35,80,148,53,20.57142857142857,847.7322272753536,17439.062961092986,0.2825774090917845,968.8368311718326,9,2,31.03448275862069,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,15,17,5,1,15,17,5,9,20,17,29,49,26,7.676470588235293,230.32154618891357,1768.0565751560714,0.0767738487296378,98.2253652864484,2,1,22.22222222222222,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,1,1,6,6,7,7,0.5,19.651484454403228,9.825742227201614,0.0065504948181344,0.5458745681778674,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,1,1,6,6,7,7,0.5,19.651484454403228,9.825742227201614,0.0065504948181344,0.5458745681778674,1,0,100.0,0,angular/angular.js,False
