AVGNOAL,AVGNODL,AVGNOEMT,AVGNOML,AVGTBC,CC,CCL,CCO,CChurn,CD,CI,CLC,CLLC,CLOC,CYCL,CYCL_DENS,DLOC,HBUGS,HDIFF,HEFF,HLEN,HON_D,HON_T,HOR_D,HOR_T,HTIME,HVOC,HVOL,LDC,LLDC,LLOC,LOC,MNOAL,MNODL,MNOEMT,MNOML,McCC,NII,NL,NLE,NOADD,NOCC,NOCHG,NOContr,NODEL,NOI,NOMOD,NOS,NUMPAR,PARAMS,SOADD,SODEL,SOMOD,TCD,TCLOC,TLLOC,TLOC,TNOS,Vuln,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,repo
11.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7,116.66666666666669,0.0,0.086215677960321,12.083333333333332,3125.318326061639,58,12,29,10,29,173.62879589231324,22,258.64703388096325,0.0,0.0,11.0,11.0,11.0,0.0,6100.0,0.0,10.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,4,11.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,0,0.0,0.0,0.0,2.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
4.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3,150.0,0.0,0.0444792000153846,8.5,1134.2196003923088,32,9,17,9,15,63.01220002179494,18,133.43760004615402,0.0,0.0,4.0,4.0,4.0,0.0,6100.0,0.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
9.5,3.0,2637.5,5.076923000000001,64.76923000000001,0.0,0.0,0.0,70.0,0.23076923,0.0,0.0,0.0,9.0,6,30.0,0.0,0.2025306050554238,12.606060606060606,7659.339245732392,110,33,64,13,46,425.5188469851328,46,607.5918151662713,0.0,0.0,30.0,42.0,29.0,5.0,6770.0,21.0,6.0,2.0,2.0,2.0,8.0,12.0,14.0,9.0,2.0,1.0,13.0,17.0,3.0,3,76.0,6.0,66.0,0.17910448,12.0,55.0,70.0,26.0,0,0.0,0.0,0.0,8.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
5.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4,400.0,0.0,0.0298746875060096,4.642857142857143,416.11171883370565,25,7,13,5,12,23.117317712983645,12,89.62406251802891,0.0,0.0,5.0,5.0,5.0,0.0,6100.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
3.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0054178322214038,1.6666666666666667,27.08916110701923,7,3,5,2,2,1.5049533948344014,5,16.253496664211536,0.0,0.0,3.0,3.0,3.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
7.5,0.0,4254.0,1.3333334,98.333336,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1,20.0,0.0,0.0533037798369441,6.333333333333332,1012.7718169019388,37,12,19,8,18,56.26510093899659,20,159.9113395108324,0.0,0.0,10.0,10.0,13.0,0.0,6202.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,4.0,1.0,1,15.0,0.0,4.0,0.0,0.0,14.0,15.0,9.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
3.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,3.0,3.0,3.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
8.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,40.0,0.0,0.0500391000173077,5.0,750.5865002596161,36,12,20,6,16,41.69925001442312,18,150.11730005192322,0.0,0.0,8.0,8.0,8.0,0.0,6100.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
7.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0.0161440142203073,4.800000000000002,232.4738047724265,14,5,8,6,6,12.915211376245914,11,48.43204266092217,0.0,0.0,6.0,5.0,7.0,0.0,6100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
38.0,2.0,6680.5,2.0,230.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,9,26.470588235294123,0.0,0.2705594084088143,15.576923076923077,12643.449277565747,157,26,81,10,76,702.4138487536527,36,811.678225226443,0.0,0.0,35.0,36.0,38.0,2.0,7261.0,2.0,9.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,27.0,0.0,0,38.0,2.0,2.0,0.0,0.0,35.0,36.0,27.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
8.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,33.33333333333333,0.0,0.0561850652335357,8.590909090909092,1448.0423630643063,39,11,21,9,18,80.44679794801705,20,168.55519570060713,0.0,0.0,8.0,8.0,8.0,0.0,8235.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,2,8.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
8.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,40.0,0.0,0.0442780934168965,6.0,797.0056815041377,34,9,18,6,16,44.27809341689655,15,132.83428025068963,0.0,0.0,8.0,8.0,8.0,0.0,6100.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
14.5,0.0,3053.5,0.0,144.0,0.0,0.0,0.0,29.0,0.04347826,0.0,0.0,0.0,1.0,5,33.33333333333333,0.0,0.1160210647452444,12.526315789473689,4359.949485689712,69,19,34,14,35,242.21941587165065,33,348.06319423573336,0.0,0.0,22.0,23.0,25.0,0.0,6100.0,0.0,5.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,5.0,0.0,12.0,0.0,0,29.0,0.0,0.0,0.035714287,1.0,27.0,29.0,18.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
5.3333335,3.0,1963.5,4.8,39.88889,0.0,0.0,0.0,26.0,0.13793103,0.0,0.0,0.0,4.0,7,53.846153846153854,0.0,0.1304605028401877,8.795454545454545,3442.378268124045,79,22,43,9,36,191.24323711800247,31,391.3815085205632,0.0,0.0,25.0,26.0,9.0,5.0,6100.0,16.0,13.0,4.0,5.0,2.0,6.0,7.0,10.0,8.0,2.0,0.0,5.0,11.0,2.0,2,32.0,6.0,24.0,0.13793103,4.0,25.0,26.0,11.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
9.75,3.0,3412.1428,1.8,49.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1,20.0,0.0,0.0389193000134615,5.6,653.8442402261545,28,10,14,8,14,36.32468001256414,18,116.75790004038473,0.0,0.0,10.0,11.0,31.0,3.0,6202.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,7.0,6.0,2.0,2.0,5.0,4.0,1.0,1,39.0,6.0,9.0,0.033333335,1.0,29.0,33.0,22.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
29.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,29.0,0.09090909,0.0,0.0,0.0,2.0,5,33.33333333333333,0.0,0.0903428625411059,12.0,3252.3430514798133,57,15,30,12,27,180.68572508221183,27,271.02858762331766,0.0,0.0,20.0,29.0,29.0,0.0,8235.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1,29.0,0.0,0.0,0.09090909,2.0,20.0,29.0,12.0,0,0.0,0.0,0.0,3.0,0.0,angular/angular.js
8.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0804935072894285,7.294117647058822,1761.3873359804368,52,17,31,8,21,97.85485199891316,25,241.48052186828568,0.0,0.0,8.0,8.0,8.0,0.0,6100.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3,8.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
15.0,0.0,4327.5,2.0,310.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3,27.27272727272727,0.0,0.0764626952419845,7.875,1806.4311750918848,54,12,27,7,27,100.3572875051047,19,229.3880857259536,0.0,0.0,15.0,15.0,15.0,0.0,6100.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,5.0,1.0,9.0,0.0,0,15.0,0.0,2.0,0.0,0.0,15.0,15.0,9.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
7.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2,40.0,0.0,0.0430892250149038,8.5,1098.7752378800492,31,9,17,9,14,61.04306877111385,18,129.2676750447117,0.0,0.0,7.0,7.0,7.0,0.0,8235.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,2,7.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
6.5,0.0,1673.3334,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6,100.0,0.0,0.0523911059991375,7.636363636363638,1200.2326101620606,37,11,21,8,16,66.6795894534478,19,157.17331799741262,0.0,0.0,13.0,13.0,9.0,0.0,2514.0,1.0,7.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,6.0,2.0,2,13.0,0.0,1.0,0.0,0.0,13.0,13.0,6.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
1.0,0.0,8235.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,2.0,1.0,1.0,0.0,1,100.0,0.0,0.0046438561897747,1.3333333333333333,18.57542475909889,6,3,4,2,2,1.0319680421721609,5,13.931568569324176,1.0,1.0,1.0,1.0,1.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
3.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0068932333352564,1.5,31.019550008653876,8,4,6,2,2,1.723308333814104,6,20.67970000576925,0.0,0.0,3.0,3.0,3.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
4.3333335,8.0,1927.4286,1.5,60.16666800000001,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6,200.0,0.0,0.0444792000153846,5.727272727272728,764.2335275370638,32,11,18,7,14,42.45741819650354,18,133.43760004615402,0.0,0.0,10.0,10.0,8.0,8.0,2514.0,2.0,6.0,5.0,1.0,1.0,6.0,5.0,7.0,4.0,2.0,0.0,4.0,4.0,2.0,2,26.0,16.0,6.0,0.0,0.0,10.0,10.0,4.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
3.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,200.0,0.0,0.016,3.3000000000000003,158.4,16,5,11,3,5,8.8,8,48.0,0.0,0.0,3.0,3.0,3.0,0.0,8235.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
2.0,0.0,3080.0,0.0,573.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0345943161863729,8.333333333333334,864.8579046593245,30,6,20,5,10,48.04766136996248,11,103.78294855911894,0.0,0.0,4.0,4.0,3.0,0.0,5793.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,4,4.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0,0.0,0.0,0.0,4.0,0.0,angular/angular.js
8.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,40.0,0.0,0.0500391000173077,5.0,750.5865002596161,36,12,20,6,16,41.69925001442312,18,150.11730005192322,0.0,0.0,8.0,8.0,8.0,0.0,6100.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
5.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.0155097750043269,3.0,139.58797503894243,18,4,12,2,6,7.754887502163467,6,46.52932501298081,0.0,0.0,5.0,5.0,5.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
3.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.013,2.7,105.3,13,5,9,3,4,5.8500000000000005,8,39.0,0.0,0.0,3.0,3.0,3.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
65.0,59.5,3783.9167,5.8,71.09091,0.0,0.0,0.0,141.0,0.019607844,0.0,0.0,0.0,1.0,11,20.0,0.0,0.5651548181835689,39.85714285714286,67576.36897423532,296,35,155,18,141,3754.242720790852,53,1695.4644545507074,0.0,0.0,50.0,53.0,231.0,107.0,7261.0,38.0,12.0,1.0,9.0,3.0,4.0,10.0,12.0,9.0,2.0,9.0,10.0,36.0,1.0,1,260.0,119.0,58.0,0.019607844,1.0,50.0,53.0,36.0,0,0.0,0.0,0.0,2.0,0.0,angular/angular.js
11.0,3.0,6680.5,0.0,230.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,40.0,0.0,0.036,5.1,550.8,27,10,17,6,10,30.6,16,108.0,0.0,0.0,8.0,8.0,11.0,3.0,7261.0,0.0,2.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0,4.0,4,11.0,3.0,0.0,0.0,0.0,8.0,8.0,5.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
3.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0068932333352564,1.5,31.019550008653876,8,4,6,2,2,1.723308333814104,6,20.67970000576925,0.0,0.0,3.0,3.0,3.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
3.5,0.0,3189.25,1.6666666,98.0,0.0,0.0,0.0,7.0,0.14285715,0.0,0.0,0.0,1.0,2,40.0,0.0,0.0658847613416814,8.0,1581.234272200354,45,13,26,8,19,87.8463484555752,21,197.65428402504423,0.0,0.0,6.0,7.0,6.0,0.0,6100.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,3.0,3.0,5.0,3.0,3,7.0,0.0,5.0,0.14285715,1.0,6.0,7.0,5.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,200.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
5.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0355353126058709,3.6,383.7813761434064,28,10,18,4,10,21.32118756352257,14,106.60593781761293,0.0,0.0,5.0,5.0,5.0,0.0,6100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
20.5,10.0,4605.2,1.0,67.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3,37.5,0.0,0.0641894750100962,7.5,1444.263187727165,42,14,21,10,21,80.23684376262025,24,192.56842503028852,0.0,0.0,12.0,14.0,40.0,10.0,6202.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,4.0,2.0,7.0,2.0,2,41.0,10.0,2.0,0.04,1.0,24.0,31.0,18.0,1,0.0,0.0,0.0,6.0,0.0,angular/angular.js
3.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0132877123795494,3.0,119.58941141594508,12,5,6,5,6,6.643856189774727,10,39.86313713864836,0.0,0.0,3.0,3.0,3.0,0.0,6100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
12.0,0.0,4381.75,4.3333335,28.333334000000004,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11,44.0,0.0,0.1346977342985486,21.818181818181817,8816.578972268639,92,11,48,10,44,489.8099429038133,21,404.093202895646,0.0,0.0,18.0,24.0,20.0,0.0,6770.0,5.0,12.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,0.0,3.0,25.0,2.0,2,24.0,0.0,13.0,0.0,0.0,18.0,24.0,25.0,0,0.0,0.0,0.0,5.0,0.0,angular/angular.js
1.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0131009896362688,3.75,147.38613340802422,14,4,10,3,4,8.188118522668013,7,39.302968908806456,0.0,0.0,1.0,1.0,1.0,0.0,5793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
3.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0132877123795494,3.0,119.58941141594508,12,5,6,5,6,6.643856189774727,10,39.86313713864836,0.0,0.0,3.0,3.0,3.0,0.0,6100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,angular/angular.js
1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0137864666705128,3.0,124.07820003461548,16,4,12,2,4,6.893233335256416,6,41.3594000115385,0.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,angular/angular.js
23.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,23.0,0.14285715,0.0,0.0,0.0,2.0,5,83.33333333333334,0.0,0.0850527703238809,11.375,2902.425787302439,52,16,26,14,26,161.2458770723577,30,255.15831097164292,0.0,0.0,12.0,14.0,23.0,0.0,6100.0,0.0,6.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,0,23.0,0.0,0.0,0.08695652,2.0,21.0,23.0,14.0,0,0.0,0.0,0.0,4.0,0.0,angular/angular.js
40.0,0.0,8235.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.0203147875040865,2.5,152.36090628064915,17,8,10,4,7,8.464494793369397,12,60.94436251225965,0.0,0.0,7.0,9.0,40.0,0.0,8235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3,40.0,0.0,0.0,0.06451613,2.0,29.0,40.0,19.0,0,0.0,0.0,0.0,3.0,0.0,angular/angular.js
5.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,66.66666666666666,0.0,0.0279206027617557,4.5,376.9281372837028,22,8,12,6,10,20.94045207131682,14,83.76180828526728,0.0,0.0,5.0,5.0,5.0,0.0,6100.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0,0.0,0.0,0.0,2.0,0.0,angular/angular.js
